,table1,col1,table2,col2,sim_score
1193,Rajagopal2022-02,Add Supporting Evidence,Liu2014-14,Reference modification,0.7089937513466926
1194,Yang2017-01,Copy Editing,Jones2008-13,Add Image,0.7089743589743589
1195,Yang2016-08,External Link-Modification,Daxenberger2012-09,File-Modification,0.708
1196,Yang2016-08,External Link-Modification,Daxenberger2013-17,File-Modification,0.708
1197,Yang2016-08,External Link-Insertion,Liu2014-14,Reference modification,0.7079738562091504
1198,Yang2016-08,Reference-Modification,Liu2014-14,Link deletion,0.707857142857143
1199,Rajagopal2022-02,Point-of-view Change,Liu2014-14,Link deletion,0.7069597069597069
1200,Yang2017-01,Elaboration,Daxenberger2012-09,Information-Insertion,0.7066666666666668
1201,Yang2017-01,Point of View,Liu2014-14,Reference deletion,0.7066666666666668
1202,Yang2017-01,Vandalism,Liu2014-14,Sentence insertion,0.7066666666666668
1203,Yang2017-01,Elaboration,Daxenberger2013-17,Information-Insertion,0.7066666666666668
1204,Rajagopal2022-02,Remove Existing Information,Guo2022-16,Dynamic Update,0.7066666666666668
1205,Anthonio2020-03,Paraphrase,Liu2014-14,Sentence deletion,0.7066666666666668
1206,Falting2021-04,Elaboration,Daxenberger2012-09,Information-Insertion,0.7066666666666668
1207,Falting2021-04,Point of View,Liu2014-14,Reference deletion,0.7066666666666668
1208,Falting2021-04,Vandalism,Liu2014-14,Sentence insertion,0.7066666666666668
1209,Falting2021-04,Elaboration,Daxenberger2013-17,Information-Insertion,0.7066666666666668
1210,Yang2016-08,Information-Deletion,Pfeil2006-12,Clarify Information,0.7066666666666668
1211,Yang2016-08,Information-Deletion,Pfeil2006-12,Delete Information,0.7066666666666668
1212,Yang2016-08,Information-Insertion,Liu2014-14,Reference deletion,0.7066666666666668
1213,Yang2016-08,Information-Insertion,Guo2022-16,Elaboration,0.7066666666666668
1214,Rajagopal2022-02,Point-of-view Change,Liu2014-14,Sentence deletion,0.7066580478345184
1215,Yang2017-01,Fact Update,Liu2014-14,Reference deletion,0.7065934065934065
1216,Rajagopal2022-02,Fact Update,Liu2014-14,Reference deletion,0.7065934065934065
1217,Falting2021-04,Fact Update,Liu2014-14,Reference deletion,0.7065934065934065
1218,Du2022-07,Style,Pfeil2006-12,Add Information,0.7063973063973064
1219,Du2022-07,Style,Jones2008-13,Add Image,0.7063973063973064
1220,Yang2016-08,Markup-Inserion,Daxenberger2012-09,Information-Insertion,0.7055555555555555
1221,Yang2016-08,Information-Insertion,Daxenberger2012-09,Markup-Inserion,0.7055555555555555
1222,Yang2016-08,Markup-Inserion,Daxenberger2013-17,Information-Insertion,0.7055555555555555
1223,Yang2016-08,Information-Insertion,Daxenberger2013-17,Markup-Inserion,0.7055555555555555
1224,Zhang2015-06,Organization,Failgey1981-10,"Tense, Number and Modality",0.7054298642533938
1225,Yang2017-01,Counter Vandalism,Pfeil2006-12,Add Link,0.7053968253968255
1226,Yang2017-01,Counter Vandalism,Jones2008-13,Add Link,0.7053968253968255
1227,Yang2016-08,External Link-Deletion,Liu2014-14,Reference modification,0.7053968253968255
1228,Yang2016-08,File-Modification,Jones2008-13,Fix or Delete Image,0.7053071895424838
1229,Spangher2022-05,Addition,Failgey1981-10,Punctuation,0.7052631578947368
1230,Spangher2022-05,Addition,Rathjens1985-15,Order,0.7052631578947368
1231,Yang2016-08,Information-Insertion,Liu2014-14,Sentence modification,0.705169340463458
1232,Yang2017-01,Simplification,Daxenberger2012-09,File-Modification,0.7047619047619047
1233,Yang2017-01,Simplification,Daxenberger2013-17,File-Modification,0.7047619047619047
1234,Anthonio2020-03,Information Deletion,Jones2008-13,Add Image,0.7047619047619047
1235,Falting2021-04,Simplification,Daxenberger2012-09,File-Modification,0.7047619047619047
1236,Falting2021-04,Simplification,Daxenberger2013-17,File-Modification,0.7047619047619047
1237,Yang2016-08,Information-Deletion,Liu2014-14,Sentence modification,0.7047619047619047
1238,Yang2017-01,Clarification,Jones2008-13,Fix or Delete Link,0.7044444444444444
1239,Anthonio2020-03,Information Deletion,Daxenberger2012-09,Template-Insertion,0.7044444444444444
1240,Anthonio2020-03,Information Deletion,Daxenberger2013-17,Template-Insertion,0.7044444444444444
1241,Falting2021-04,Clarification,Jones2008-13,Fix or Delete Link,0.7044444444444444
1242,Yang2016-08,Information-Modification,Guo2022-16,Forward Reference,0.7043137254901961
1243,Yang2016-08,File-Modification,Liu2014-14,Sentence deletion,0.7039682539682539
1244,Yang2017-01,Process,Jones2008-13,Significant Addition,0.7037037037037037
1245,Yang2017-01,Clarification,Liu2014-14,Link deletion,0.7037037037037037
1246,Falting2021-04,Process,Jones2008-13,Significant Addition,0.7037037037037037
1247,Falting2021-04,Clarification,Liu2014-14,Link deletion,0.7037037037037037
1248,Spangher2022-05,Addition,Daxenberger2012-09,Information-Modification,0.7037037037037037
1249,Spangher2022-05,Addition,Liu2014-14,Link deletion,0.7037037037037037
1250,Spangher2022-05,Addition,Daxenberger2013-17,Information-Modification,0.7037037037037037
1251,Zhang2015-06,Organization,Daxenberger2012-09,Information-Modification,0.7037037037037037
1252,Zhang2015-06,Organization,Daxenberger2013-17,Information-Modification,0.7037037037037037
1253,Du2022-07,Style,Liu2014-14,Link modification,0.7037037037037037
1254,Du2022-07,Style,Liu2014-14,Reference modification,0.7037037037037037
1255,Yang2016-08,Information-Modification,Zhang2016-11,Organization,0.7037037037037037
1256,Yang2016-08,Information-Insertion,Pfeil2006-12,Reversion,0.7037037037037037
1257,Yang2016-08,External Link-Modification,Pfeil2006-12,Add Link,0.7033684210526316
1258,Yang2016-08,External Link-Modification,Jones2008-13,Add Link,0.7033684210526316
1259,Yang2017-01,Process,Pfeil2006-12,Clarify Information,0.7028571428571431
1260,Yang2017-01,Process,Pfeil2006-12,Delete Information,0.7028571428571431
1261,Falting2021-04,Process,Pfeil2006-12,Clarify Information,0.7028571428571431
1262,Falting2021-04,Process,Pfeil2006-12,Delete Information,0.7028571428571431
1263,Yang2016-08,Relocation,Daxenberger2012-09,Reference-Insertion,0.7024561403508771
1264,Yang2016-08,Reference-Insertion,Daxenberger2012-09,Relocation,0.7024561403508771
1265,Yang2016-08,Relocation,Daxenberger2013-17,Reference-Insertion,0.7024561403508771
1266,Yang2016-08,Reference-Insertion,Daxenberger2013-17,Relocation,0.7024561403508771
1267,Zhang2015-06,Evidence,Liu2014-14,Link insertion,0.7021645021645022
1268,Anthonio2020-03,Information Deletion,Daxenberger2012-09,File-Modification,0.7019480519480521
1269,Anthonio2020-03,Information Deletion,Daxenberger2013-17,File-Modification,0.7019480519480521
1270,Yang2016-08,Information-Deletion,Liu2014-14,Link insertion,0.7019298245614036
1271,Yang2017-01,Simplification,Daxenberger2012-09,File-Deletion,0.7018633540372672
1272,Yang2017-01,Simplification,Daxenberger2013-17,File-Deletion,0.7018633540372672
1273,Falting2021-04,Simplification,Daxenberger2012-09,File-Deletion,0.7018633540372672
1274,Falting2021-04,Simplification,Daxenberger2013-17,File-Deletion,0.7018633540372672
1275,Yang2017-01,Counter Vandalism,Failgey1981-10,Abbreviation,0.7017127799736496
1276,Yang2016-08,External Link-Deletion,Daxenberger2012-09,File-Deletion,0.7013333333333334
1277,Yang2016-08,External Link-Deletion,Daxenberger2013-17,File-Deletion,0.7013333333333334
1278,Yang2016-08,Wikilink-Insertion,Pfeil2006-12,Fix Link,0.7012727898176816
1279,Du2022-07,Style,Liu2014-14,Link deletion,0.7010101010101011
1280,Du2022-07,Style,Liu2014-14,Reference deletion,0.7010101010101011
1281,Spangher2022-05,Deletion,Liu2014-14,Sentence insertion,0.7003174603174602
1282,Yang2017-01,Elaboration,Failgey1981-10,Punctuation,0.7
1283,Yang2017-01,Simplification,Failgey1981-10,Punctuation,0.7
1284,Yang2017-01,Elaboration,Rathjens1985-15,Order,0.7
1285,Yang2017-01,Simplification,Rathjens1985-15,Order,0.7
1286,Yang2017-01,Clarification,Guo2022-16,Citation,0.7
1287,Anthonio2020-03,Information Deletion,Daxenberger2012-09,Reference-Insertion,0.7
1288,Anthonio2020-03,Paraphrase,Failgey1981-10,Spelling,0.7
1289,Anthonio2020-03,Paraphrase,Pfeil2006-12,Spelling,0.7
1290,Anthonio2020-03,Information Deletion,Guo2022-16,Forward Reference,0.7
1291,Anthonio2020-03,Information Deletion,Daxenberger2013-17,Reference-Insertion,0.7
1292,Falting2021-04,Simplification,Failgey1981-10,Punctuation,0.7
1293,Falting2021-04,Elaboration,Failgey1981-10,Punctuation,0.7
1294,Falting2021-04,Simplification,Rathjens1985-15,Order,0.7
1295,Falting2021-04,Elaboration,Rathjens1985-15,Order,0.7
1296,Falting2021-04,Clarification,Guo2022-16,Citation,0.7
1297,Spangher2022-05,Deletion,Guo2022-16,Citation,0.7
1298,Yang2016-08,Wikilink-Deletion,Daxenberger2012-09,Information-Deletion,0.7
1299,Yang2016-08,Wikilink-Modification,Daxenberger2012-09,Information-Modification,0.7
1300,Yang2016-08,Relocation,Failgey1981-10,Punctuation,0.7
1301,Yang2016-08,Rephrase,Failgey1981-10,Spelling,0.7
1302,Yang2016-08,Rephrase,Pfeil2006-12,Spelling,0.7
1303,Yang2016-08,External Link-Modification,Pfeil2006-12,Delete Link,0.7
1304,Yang2016-08,Relocation,Rathjens1985-15,Order,0.7
1305,Yang2016-08,Wikilink-Deletion,Daxenberger2013-17,Information-Deletion,0.7
1306,Yang2016-08,Wikilink-Modification,Daxenberger2013-17,Information-Modification,0.7
