,table1,col1,table2,col2,sim_score
8672,Yang2016-08,External Link-Deletion,Failgey1981-10,Macrostructure Changes-Permutation,0.052460348956352654
8673,Yang2016-08,Reference-Modification,Failgey1981-10,Microstructure Changes-Permutation,0.052460348956352654
8674,Yang2016-08,Reference-Modification,Failgey1981-10,Macrostructure Changes-Permutation,0.052460348956352654
8675,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Microstructure Changes-Permutation,0.052460348956352654
8676,Yang2016-08,Template-Deletion,Failgey1981-10,Microstructure Changes-Permutation,0.052460348956352654
8677,Yang2016-08,Template-Deletion,Failgey1981-10,Macrostructure Changes-Permutation,0.052460348956352654
8678,Yang2016-08,External Link-Insertion,Failgey1981-10,Abbreviation,0.05222251372241712
8679,Yang2016-08,Information-Insertion,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8680,Yang2016-08,File-Modification,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8681,Yang2016-08,File-Modification,Failgey1981-10,Meaning-Preserving-Deletion,0.05212268164891331
8682,Yang2016-08,External Link-Insertion,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8683,Yang2016-08,Reference-Modification,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8684,Yang2016-08,Reference-Modification,Failgey1981-10,Meaning-Preserving-Deletion,0.05212268164891331
8685,Yang2016-08,Wikilink-Modification,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8686,Yang2016-08,Wikilink-Modification,Failgey1981-10,Meaning-Preserving-Deletion,0.05212268164891331
8687,Yang2016-08,Template-Deletion,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8688,Yang2016-08,Template-Modification,Failgey1981-10,Meaning-Preserving-Addition,0.05212268164891331
8689,Yang2016-08,Template-Modification,Failgey1981-10,Meaning-Preserving-Deletion,0.05212268164891331
8690,Yang2016-08,Markup-Inserion,Failgey1981-10,Microstructure Changes-Addition,0.052048612691152414
8691,Yang2016-08,Markup-Modification,Failgey1981-10,Macrostructure Changes-Addition,0.052048612691152414
8692,Yang2016-08,Markup-Modification,Failgey1981-10,Macrostructure Changes-Deletion,0.052048612691152414
8693,Yang2016-08,Information-Deletion,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8694,Yang2016-08,File-Insertion,Failgey1981-10,Microstructure Changes-Addition,0.052048612691152414
8695,Yang2016-08,File-Insertion,Failgey1981-10,Macrostructure Changes-Deletion,0.052048612691152414
8696,Yang2016-08,File-Deletion,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8697,Yang2016-08,File-Deletion,Failgey1981-10,Meaning-Preserving-Distribution,0.052048612691152414
8698,Yang2016-08,File-Modification,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8699,Yang2016-08,File-Modification,Failgey1981-10,Meaning-Preserving-Distribution,0.052048612691152414
8700,Yang2016-08,External Link-Insertion,Failgey1981-10,Microstructure Changes-Deletion,0.052048612691152414
8701,Yang2016-08,External Link-Insertion,Failgey1981-10,Macrostructure Changes-Deletion,0.052048612691152414
8702,Yang2016-08,External Link-Deletion,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8703,Yang2016-08,External Link-Deletion,Failgey1981-10,Microstructure Changes-Addition,0.052048612691152414
8704,Yang2016-08,External Link-Deletion,Failgey1981-10,Macrostructure Changes-Addition,0.052048612691152414
8705,Yang2016-08,Reference-Insertion,Failgey1981-10,Microstructure Changes-Addition,0.052048612691152414
8706,Yang2016-08,Reference-Insertion,Failgey1981-10,Macrostructure Changes-Addition,0.052048612691152414
8707,Yang2016-08,Reference-Deletion,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8708,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Microstructure Changes-Deletion,0.052048612691152414
8709,Yang2016-08,Wikilink-Deletion,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8710,Yang2016-08,Template-Insertion,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8711,Yang2016-08,Template-Insertion,Failgey1981-10,Microstructure Changes-Addition,0.052048612691152414
8712,Yang2016-08,Template-Insertion,Failgey1981-10,Macrostructure Changes-Addition,0.052048612691152414
8713,Yang2016-08,Template-Deletion,Failgey1981-10,Meaning-Preserving-Distribution,0.052048612691152414
8714,Yang2016-08,Template-Deletion,Failgey1981-10,Microstructure Changes-Addition,0.052048612691152414
8715,Yang2016-08,Template-Deletion,Failgey1981-10,Macrostructure Changes-Addition,0.052048612691152414
8716,Yang2016-08,Template-Modification,Failgey1981-10,Meaning-Preserving-Substitution,0.052048612691152414
8717,Yang2016-08,Template-Modification,Failgey1981-10,Meaning-Preserving-Distribution,0.052048612691152414
8718,Yang2016-08,Markup-Deletion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8719,Yang2016-08,Markup-Modification,Daxenberger2012-09,Information-Deletion,0.05202751638453002
8720,Yang2016-08,Information-Deletion,Daxenberger2012-09,Markup-Modification,0.05202751638453002
8721,Yang2016-08,Information-Deletion,Daxenberger2012-09,File-Modification,0.05202751638453002
8722,Yang2016-08,Information-Modification,Daxenberger2012-09,Markup-Deletion,0.05202751638453002
8723,Yang2016-08,Information-Modification,Daxenberger2012-09,File-Insertion,0.05202751638453002
8724,Yang2016-08,Information-Modification,Daxenberger2012-09,File-Deletion,0.05202751638453002
8725,Yang2016-08,File-Insertion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8726,Yang2016-08,File-Deletion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8727,Yang2016-08,File-Modification,Daxenberger2012-09,Information-Deletion,0.05202751638453002
8728,Yang2016-08,External Link-Insertion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8729,Yang2016-08,External Link-Deletion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8730,Yang2016-08,Wikilink-Insertion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8731,Yang2016-08,Wikilink-Deletion,Daxenberger2012-09,Information-Modification,0.05202751638453002
8732,Yang2016-08,Markup-Deletion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8733,Yang2016-08,Markup-Modification,Daxenberger2013-17,Information-Deletion,0.05202463949523728
8734,Yang2016-08,Information-Deletion,Daxenberger2013-17,Markup-Modification,0.05202463949523728
8735,Yang2016-08,Information-Deletion,Daxenberger2013-17,File-Modification,0.05202463949523728
8736,Yang2016-08,Information-Modification,Daxenberger2013-17,Markup-Deletion,0.05202463949523728
8737,Yang2016-08,Information-Modification,Daxenberger2013-17,File-Insertion,0.05202463949523728
8738,Yang2016-08,Information-Modification,Daxenberger2013-17,File-Deletion,0.05202463949523728
8739,Yang2016-08,File-Insertion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8740,Yang2016-08,File-Deletion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8741,Yang2016-08,File-Modification,Daxenberger2013-17,Information-Deletion,0.05202463949523728
8742,Yang2016-08,External Link-Insertion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8743,Yang2016-08,External Link-Deletion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8744,Yang2016-08,Wikilink-Insertion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8745,Yang2016-08,Wikilink-Deletion,Daxenberger2013-17,Information-Modification,0.05202463949523728
8746,Yang2016-08,Markup-Inserion,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8747,Yang2016-08,Markup-Inserion,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8748,Yang2016-08,Markup-Deletion,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8749,Yang2016-08,Markup-Deletion,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8750,Yang2016-08,Markup-Modification,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8751,Yang2016-08,Markup-Modification,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8752,Yang2016-08,Information-Deletion,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8753,Yang2016-08,Information-Deletion,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8754,Yang2016-08,File-Insertion,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8755,Yang2016-08,External Link-Insertion,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8756,Yang2016-08,External Link-Insertion,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8757,Yang2016-08,External Link-Deletion,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8758,Yang2016-08,External Link-Deletion,Failgey1981-10,Macrostructure Changes-Distribution,0.05199147378087972
8759,Yang2016-08,External Link-Modification,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8760,Yang2016-08,External Link-Modification,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8761,Yang2016-08,External Link-Modification,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8762,Yang2016-08,External Link-Modification,Failgey1981-10,Macrostructure Changes-Distribution,0.05199147378087972
8763,Yang2016-08,Reference-Deletion,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8764,Yang2016-08,Reference-Deletion,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8765,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8766,Yang2016-08,Template-Insertion,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8767,Yang2016-08,Template-Insertion,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8768,Yang2016-08,Template-Deletion,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8769,Yang2016-08,Template-Deletion,Failgey1981-10,Macrostructure Changes-Distribution,0.05199147378087972
8770,Yang2016-08,Template-Modification,Failgey1981-10,Microstructure Changes-Substitution,0.05199147378087972
8771,Yang2016-08,Template-Modification,Failgey1981-10,Microstructure Changes-Distribution,0.05199147378087972
8772,Yang2016-08,Template-Modification,Failgey1981-10,Macrostructure Changes-Substitution,0.05199147378087972
8773,Yang2016-08,Template-Modification,Failgey1981-10,Macrostructure Changes-Distribution,0.05199147378087972
8774,Yang2016-08,Grammar,Liu2014-14,Sentence deletion,0.051757031919689826
8775,Yang2016-08,Grammar,Liu2014-14,Link deletion,0.051757031919689826
8776,Yang2016-08,Grammar,Liu2014-14,Revert,0.051757031919689826
8777,Falting2021-04,Copy-editing,Daxenberger2012-09,Paraphrase,0.051645379980937274
8778,Falting2021-04,Point of View,Daxenberger2012-09,Revert,0.051645379980937274
8779,Falting2021-04,Fact Update,Daxenberger2012-09,Relocation,0.051645379980937274
8780,Falting2021-04,Vandalism,Daxenberger2012-09,Revert,0.051645379980937274
8781,Falting2021-04,Copy-editing,Daxenberger2013-17,Paraphrase,0.05163757548261754
8782,Falting2021-04,Point of View,Daxenberger2013-17,Revert,0.05163757548261754
8783,Falting2021-04,Fact Update,Daxenberger2013-17,Relocation,0.05163757548261754
8784,Falting2021-04,Vandalism,Daxenberger2013-17,Revert,0.05163757548261754
8785,Yang2016-08,Markup-Inserion,Failgey1981-10,Microstructure Changes-Consilidation,0.0515486472262664
8786,Yang2016-08,Markup-Deletion,Failgey1981-10,Microstructure Changes-Consilidation,0.0515486472262664
8787,Yang2016-08,Information-Deletion,Failgey1981-10,Punctuation,0.0515486472262664
8788,Yang2016-08,Information-Deletion,Failgey1981-10,Format,0.0515486472262664
8789,Yang2016-08,Information-Modification,Failgey1981-10,Punctuation,0.0515486472262664
8790,Yang2016-08,File-Insertion,Failgey1981-10,Microstructure Changes-Consilidation,0.0515486472262664
8791,Yang2016-08,File-Deletion,Failgey1981-10,Meaning-Preserving-Consilidation,0.0515486472262664
8792,Yang2016-08,External Link-Deletion,Failgey1981-10,Microstructure Changes-Consilidation,0.0515486472262664
8793,Yang2016-08,External Link-Deletion,Failgey1981-10,Macrostructure Changes-Consilidation,0.0515486472262664
8794,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Microstructure Changes-Consilidation,0.0515486472262664
8795,Yang2016-08,Template-Deletion,Failgey1981-10,Meaning-Preserving-Consilidation,0.0515486472262664
8796,Yang2016-08,Template-Deletion,Failgey1981-10,Microstructure Changes-Consilidation,0.0515486472262664
8797,Yang2016-08,Template-Deletion,Failgey1981-10,Macrostructure Changes-Consilidation,0.0515486472262664
8798,Yang2016-08,Markup-Deletion,Daxenberger2012-09,Template-Modification,0.05128774997685477
8799,Yang2016-08,Markup-Modification,Daxenberger2012-09,Information-Insertion,0.05128774997685477
8800,Yang2016-08,Information-Insertion,Daxenberger2012-09,Markup-Modification,0.05128774997685477
8801,Yang2016-08,Information-Insertion,Daxenberger2012-09,File-Modification,0.05128774997685477
8802,Yang2016-08,Information-Insertion,Daxenberger2012-09,Template-Modification,0.05128774997685477
8803,Yang2016-08,File-Modification,Daxenberger2012-09,Information-Insertion,0.05128774997685477
8804,Yang2016-08,Wikilink-Modification,Daxenberger2012-09,Markup-Deletion,0.05128774997685477
8805,Yang2016-08,Wikilink-Modification,Daxenberger2012-09,Information-Deletion,0.05128774997685477
8806,Yang2016-08,Wikilink-Modification,Daxenberger2012-09,Reference-Insertion,0.05128774997685477
8807,Yang2016-08,Wikilink-Modification,Daxenberger2012-09,Reference-Deletion,0.05128774997685477
8808,Yang2016-08,Template-Modification,Daxenberger2012-09,Markup-Deletion,0.05128774997685477
8809,Yang2016-08,Template-Modification,Daxenberger2012-09,Information-Insertion,0.05128774997685477
8810,Yang2016-08,Markup-Deletion,Daxenberger2013-17,Template-Modification,0.05128484446380995
8811,Yang2016-08,Markup-Modification,Daxenberger2013-17,Information-Insertion,0.05128484446380995
8812,Yang2016-08,Information-Insertion,Daxenberger2013-17,Markup-Modification,0.05128484446380995
8813,Yang2016-08,Information-Insertion,Daxenberger2013-17,File-Modification,0.05128484446380995
8814,Yang2016-08,Information-Insertion,Daxenberger2013-17,Template-Modification,0.05128484446380995
8815,Yang2016-08,File-Modification,Daxenberger2013-17,Information-Insertion,0.05128484446380995
8816,Yang2016-08,Wikilink-Modification,Daxenberger2013-17,Markup-Deletion,0.05128484446380995
8817,Yang2016-08,Wikilink-Modification,Daxenberger2013-17,Information-Deletion,0.05128484446380995
8818,Yang2016-08,Wikilink-Modification,Daxenberger2013-17,Reference-Insertion,0.05128484446380995
8819,Yang2016-08,Wikilink-Modification,Daxenberger2013-17,Reference-Deletion,0.05128484446380995
8820,Yang2016-08,Template-Modification,Daxenberger2013-17,Markup-Deletion,0.05128484446380995
8821,Yang2016-08,Template-Modification,Daxenberger2013-17,Information-Insertion,0.05128484446380995
8822,Yang2016-08,Markup-Deletion,Daxenberger2012-09,File-Modification,0.051113687292695886
8823,Yang2016-08,File-Modification,Daxenberger2012-09,Markup-Deletion,0.051113687292695886
8824,Yang2016-08,File-Modification,Daxenberger2012-09,Template-Deletion,0.051113687292695886
8825,Yang2016-08,Template-Deletion,Daxenberger2012-09,File-Modification,0.051113687292695886
8826,Yang2016-08,Markup-Deletion,Daxenberger2013-17,File-Modification,0.05111077504465058
8827,Yang2016-08,File-Modification,Daxenberger2013-17,Markup-Deletion,0.05111077504465058
8828,Yang2016-08,File-Modification,Daxenberger2013-17,Template-Deletion,0.05111077504465058
8829,Yang2016-08,Template-Deletion,Daxenberger2013-17,File-Modification,0.05111077504465058
8830,Yang2016-08,File-Deletion,Daxenberger2012-09,Revert,0.05083250911059307
8831,Yang2016-08,External Link-Modification,Daxenberger2012-09,Markup-Deletion,0.05083250911059307
8832,Yang2016-08,External Link-Modification,Daxenberger2012-09,File-Insertion,0.05083250911059307
8833,Yang2016-08,External Link-Modification,Daxenberger2012-09,File-Deletion,0.05083250911059307
8834,Yang2016-08,File-Deletion,Daxenberger2013-17,Revert,0.05082958598293159
8835,Yang2016-08,External Link-Modification,Daxenberger2013-17,Markup-Deletion,0.05082958598293159
8836,Yang2016-08,External Link-Modification,Daxenberger2013-17,File-Insertion,0.05082958598293159
8837,Yang2016-08,External Link-Modification,Daxenberger2013-17,File-Deletion,0.05082958598293159
8838,Yang2016-08,Information-Insertion,Failgey1981-10,Punctuation,0.050810602968577534
8839,Yang2016-08,Information-Insertion,Failgey1981-10,Format,0.050810602968577534
8840,Yang2016-08,Markup-Modification,Failgey1981-10,Microstructure Changes-Permutation,0.050636945496180155
8841,Yang2016-08,File-Deletion,Failgey1981-10,Microstructure Changes-Permutation,0.050636945496180155
8842,Yang2016-08,File-Modification,Failgey1981-10,Format,0.050636945496180155
8843,Yang2016-08,External Link-Modification,Failgey1981-10,Microstructure Changes-Permutation,0.050636945496180155
8844,Yang2016-08,External Link-Modification,Failgey1981-10,Macrostructure Changes-Permutation,0.050636945496180155
8845,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Macrostructure Changes-Permutation,0.050636945496180155
8846,Yang2016-08,Wikilink-Deletion,Failgey1981-10,Abbreviation,0.050636945496180155
8847,Yang2016-08,Wikilink-Deletion,Failgey1981-10,Microstructure Changes-Permutation,0.050636945496180155
8848,Yang2016-08,Template-Deletion,Failgey1981-10,Spelling,0.050636945496180155
8849,Yang2016-08,Template-Modification,Failgey1981-10,Microstructure Changes-Permutation,0.050636945496180155
8850,Yang2016-08,Template-Modification,Failgey1981-10,Macrostructure Changes-Permutation,0.050636945496180155
8851,Yang2016-08,Markup-Inserion,Daxenberger2012-09,Reference-Modification,0.05061523506078635
8852,Yang2016-08,External Link-Deletion,Daxenberger2012-09,Markup-Modification,0.05061523506078635
8853,Yang2016-08,External Link-Deletion,Daxenberger2012-09,Template-Modification,0.05061523506078635
8854,Yang2016-08,Reference-Modification,Daxenberger2012-09,Revert,0.05061523506078635
8855,Yang2016-08,Reference-Modification,Daxenberger2012-09,Markup-Inserion,0.05061523506078635
8856,Yang2016-08,Markup-Inserion,Daxenberger2013-17,Reference-Modification,0.05061230352614873
8857,Yang2016-08,External Link-Deletion,Daxenberger2013-17,Markup-Modification,0.05061230352614873
8858,Yang2016-08,External Link-Deletion,Daxenberger2013-17,Template-Modification,0.05061230352614873
8859,Yang2016-08,Reference-Modification,Daxenberger2013-17,Revert,0.05061230352614873
8860,Yang2016-08,Reference-Modification,Daxenberger2013-17,Markup-Inserion,0.05061230352614873
8861,Yang2017-01,Fact Update,Failgey1981-10,Spelling,0.05055069051590463
8862,Yang2017-01,Process,Failgey1981-10,Spelling,0.05055069051590463
8863,Yang2016-08,File-Deletion,Failgey1981-10,Spelling,0.05035642188692284
8864,Yang2016-08,External Link-Modification,Failgey1981-10,Punctuation,0.05035642188692284
8865,Yang2016-08,Reference-Modification,Failgey1981-10,"Tense, Number and Modality",0.05035642188692284
8866,Yang2016-08,Template-Modification,Failgey1981-10,"Tense, Number and Modality",0.05035642188692284
8867,Yang2016-08,Rephrase,Daxenberger2012-09,Reference-Deletion,0.05030139476662109
8868,Yang2016-08,Rephrase,Daxenberger2012-09,Template-Insertion,0.05030139476662109
8869,Yang2016-08,File-Modification,Daxenberger2012-09,Template-Insertion,0.05030139476662109
8870,Yang2016-08,Template-Insertion,Daxenberger2012-09,Revert,0.05030139476662109
8871,Yang2016-08,Template-Insertion,Daxenberger2012-09,File-Modification,0.05030139476662109
8872,Yang2016-08,Rephrase,Daxenberger2013-17,Reference-Deletion,0.05029845108857351
8873,Yang2016-08,Rephrase,Daxenberger2013-17,Template-Insertion,0.05029845108857351
8874,Yang2016-08,File-Modification,Daxenberger2013-17,Template-Insertion,0.05029845108857351
8875,Yang2016-08,Template-Insertion,Daxenberger2013-17,Revert,0.05029845108857351
8876,Yang2016-08,Template-Insertion,Daxenberger2013-17,File-Modification,0.05029845108857351
8877,Yang2016-08,Markup-Inserion,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8878,Yang2016-08,File-Insertion,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8879,Yang2016-08,File-Insertion,Failgey1981-10,Macrostructure Changes-Distribution,0.05022016756242643
8880,Yang2016-08,File-Deletion,Failgey1981-10,Microstructure Changes-Distribution,0.05022016756242643
8881,Yang2016-08,File-Modification,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8882,Yang2016-08,File-Modification,Failgey1981-10,Microstructure Changes-Distribution,0.05022016756242643
8883,Yang2016-08,External Link-Deletion,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8884,Yang2016-08,External Link-Deletion,Failgey1981-10,Macrostructure Changes-Substitution,0.05022016756242643
8885,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8886,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Macrostructure Changes-Distribution,0.05022016756242643
8887,Yang2016-08,Wikilink-Deletion,Failgey1981-10,Microstructure Changes-Distribution,0.05022016756242643
8888,Yang2016-08,Wikilink-Modification,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8889,Yang2016-08,Wikilink-Modification,Failgey1981-10,Microstructure Changes-Distribution,0.05022016756242643
8890,Yang2016-08,Template-Deletion,Failgey1981-10,Microstructure Changes-Substitution,0.05022016756242643
8891,Yang2016-08,Template-Deletion,Failgey1981-10,Macrostructure Changes-Substitution,0.05022016756242643
8892,Yang2016-08,External Link-Deletion,Failgey1981-10,Punctuation,0.05013965364340583
8893,Yang2016-08,Relocation,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8894,Yang2016-08,Relocation,Failgey1981-10,Microstructure Changes-Deletion,0.05004875083160837
8895,Yang2016-08,Relocation,Failgey1981-10,Macrostructure Changes-Addition,0.05004875083160837
8896,Yang2016-08,Relocation,Failgey1981-10,Macrostructure Changes-Deletion,0.05004875083160837
8897,Yang2016-08,Markup-Modification,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8898,Yang2016-08,Markup-Modification,Failgey1981-10,Microstructure Changes-Deletion,0.05004875083160837
8899,Yang2016-08,Information-Modification,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8900,Yang2016-08,Information-Modification,Failgey1981-10,Microstructure Changes-Deletion,0.05004875083160837
8901,Yang2016-08,Information-Modification,Failgey1981-10,Macrostructure Changes-Addition,0.05004875083160837
8902,Yang2016-08,Information-Modification,Failgey1981-10,Macrostructure Changes-Deletion,0.05004875083160837
8903,Yang2016-08,File-Insertion,Failgey1981-10,Macrostructure Changes-Addition,0.05004875083160837
8904,Yang2016-08,File-Deletion,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8905,Yang2016-08,External Link-Insertion,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8906,Yang2016-08,External Link-Insertion,Failgey1981-10,Macrostructure Changes-Addition,0.05004875083160837
8907,Yang2016-08,Reference-Modification,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8908,Yang2016-08,Reference-Modification,Failgey1981-10,Macrostructure Changes-Addition,0.05004875083160837
8909,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8910,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Macrostructure Changes-Deletion,0.05004875083160837
8911,Yang2016-08,Wikilink-Deletion,Failgey1981-10,Microstructure Changes-Addition,0.05004875083160837
8912,Yang2016-08,Template-Deletion,Failgey1981-10,Meaning-Preserving-Substitution,0.05004875083160837
8913,Yang2016-08,External Link-Insertion,Daxenberger2012-09,Markup-Modification,0.050001199702636924
8914,Yang2016-08,External Link-Insertion,Daxenberger2012-09,Template-Modification,0.050001199702636924
8915,Yang2016-08,External Link-Insertion,Daxenberger2013-17,Markup-Modification,0.04999824440915372
8916,Yang2016-08,External Link-Insertion,Daxenberger2013-17,Template-Modification,0.04999824440915372
8917,Yang2016-08,Information-Modification,Failgey1981-10,Meaning-Preserving-Addition,0.0498265439583257
8918,Yang2016-08,File-Insertion,Failgey1981-10,Macrostructure Changes-Consilidation,0.0498265439583257
8919,Yang2016-08,File-Deletion,Failgey1981-10,Microstructure Changes-Consilidation,0.0498265439583257
8920,Yang2016-08,External Link-Modification,Failgey1981-10,Meaning-Preserving-Addition,0.0498265439583257
8921,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Abbreviation,0.0498265439583257
8922,Yang2016-08,Wikilink-Insertion,Failgey1981-10,Macrostructure Changes-Consilidation,0.0498265439583257
8923,Yang2016-08,Wikilink-Deletion,Failgey1981-10,Microstructure Changes-Consilidation,0.0498265439583257
8924,Yang2016-08,Relocation,Failgey1981-10,Meaning-Preserving-Consilidation,0.04961128104983311
8925,Yang2016-08,Grammar,Pfeil2006-12,Add Link,0.049605729091001104
8926,Yang2016-08,Grammar,Pfeil2006-12,Delete Link,0.049605729091001104
8927,Yang2016-08,Grammar,Pfeil2006-12,Fix Link,0.049605729091001104
8928,Yang2016-08,Grammar,Pfeil2006-12,Reversion,0.049605729091001104
8929,Yang2016-08,Grammar,Pfeil2006-12,Spelling,0.049605729091001104
8930,Yang2016-08,Markup-Deletion,Pfeil2006-12,Style/Typography,0.049605729091001104
8931,Yang2016-08,Rephrase,Pfeil2006-12,Add Link,0.049605729091001104
8932,Yang2016-08,Rephrase,Pfeil2006-12,Fix Link,0.049605729091001104
8933,Yang2016-08,Rephrase,Pfeil2006-12,Spelling,0.049605729091001104
8934,Yang2016-08,File-Deletion,Pfeil2006-12,Grammar,0.049605729091001104
8935,Yang2016-08,Wikilink-Deletion,Pfeil2006-12,Grammar,0.049605729091001104
8936,Yang2016-08,Wikilink-Deletion,Pfeil2006-12,Mark-up Language,0.049605729091001104
8937,Yang2016-08,Template-Deletion,Pfeil2006-12,Mark-up Language,0.049605729091001104
8938,Yang2016-08,Markup-Modification,Daxenberger2012-09,Vandalism,0.04957460671697522
8939,Yang2016-08,Markup-Modification,Daxenberger2012-09,Paraphrase,0.04957460671697522
8940,Yang2016-08,Markup-Modification,Daxenberger2012-09,Reference-Insertion,0.04957460671697522
8941,Yang2016-08,Markup-Modification,Daxenberger2012-09,Reference-Deletion,0.04957460671697522
8942,Yang2016-08,Markup-Modification,Daxenberger2012-09,Template-Insertion,0.04957460671697522
8943,Yang2016-08,Reference-Insertion,Daxenberger2012-09,Markup-Modification,0.04957460671697522
8944,Yang2016-08,Reference-Deletion,Daxenberger2012-09,Markup-Modification,0.04957460671697522
8945,Yang2016-08,Template-Insertion,Daxenberger2012-09,Markup-Modification,0.04957460671697522
8946,Yang2016-08,Markup-Modification,Daxenberger2013-17,Vandalism,0.04957163491734667
8947,Yang2016-08,Markup-Modification,Daxenberger2013-17,Paraphrase,0.04957163491734667
8948,Yang2016-08,Markup-Modification,Daxenberger2013-17,Reference-Insertion,0.04957163491734667
8949,Yang2016-08,Markup-Modification,Daxenberger2013-17,Reference-Deletion,0.04957163491734667
8950,Yang2016-08,Markup-Modification,Daxenberger2013-17,Template-Insertion,0.04957163491734667
8951,Yang2016-08,Reference-Insertion,Daxenberger2013-17,Markup-Modification,0.04957163491734667
8952,Yang2016-08,Reference-Deletion,Daxenberger2013-17,Markup-Modification,0.04957163491734667
8953,Yang2016-08,Template-Insertion,Daxenberger2013-17,Markup-Modification,0.04957163491734667
8954,Yang2016-08,External Link-Insertion,Failgey1981-10,Punctuation,0.049527047737814266
8955,Yang2016-08,Markup-Inserion,Daxenberger2012-09,Information-Modification,0.04943833395766663
8956,Yang2016-08,Information-Modification,Daxenberger2012-09,Vandalism,0.04943833395766663
8957,Yang2016-08,Information-Modification,Daxenberger2012-09,Markup-Inserion,0.04943833395766663
8958,Yang2016-08,Markup-Inserion,Daxenberger2013-17,Information-Modification,0.04943535688524163
8959,Yang2016-08,Information-Modification,Daxenberger2013-17,Vandalism,0.04943535688524163
8960,Yang2016-08,Information-Modification,Daxenberger2013-17,Markup-Inserion,0.04943535688524163
